STORE,Week,STOREWEEK,Season,BRAND,MOVE,logmove,PRICE,logprice,Feat,PROFIT,AGE9,AGE60,EDUC,ETHNIC,INCOME,SINGLE,POVERTY,NOCAR
126,304,126304,Summer,MINMAID,11,2.397895273,2.39,0.871293366,0,36.25,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
48,23,48023,Winter,MINMAID,15,2.708050201,2.99,1.095273387,0,49.63,0.12176708,0.097921961,0.303260384,0.099491703,10.75602879,0.334087413,0.018204312,0.021208908
130,325,130325,Winter,MINMAID,13,2.564949357,2.49,0.91228271,0,55.56,0.150929181,0.145117314,0.143406846,0.984896319,9.966650127,0.426659256,0.193144481,0.407351505
51,350,51350,Summer,MINMAID,7,1.945910149,2.59,0.951657876,0,33.59,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
122,92,122092,Summer,MINMAID,133,4.890349128,1.38,0.322083499,1,15.8,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
104,376,104376,Winter,MINMAID,2,0.693147181,1.84,0.609765572,0,17.39,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
48,89,48089,Summer,MINMAID,10,2.302585093,2.26,0.815364813,0,43.01,0.12176708,0.097921961,0.303260384,0.099491703,10.75602879,0.334087413,0.018204312,0.021208908
84,222,84222,Winter,MINMAID,16,2.772588722,2.39,0.871293366,0,38.2,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
119,162,119162,Fall,MINMAID,15,2.708050201,2.62,0.963174318,0,46.87,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
84,368,84368,Fall,MINMAID,9,2.197224577,2.39,0.871293366,0,31.5,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
121,110,121110,Fall,MINMAID,429,6.061456919,1.69,0.524728529,1,11.89,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
88,149,88149,Summer,MINMAID,25,3.218875825,2.69,0.989541194,0,25.99,0.136417189,0.160414212,0.15163275,0.142928009,10.54980515,0.273775439,0.037482806,0.049690509
101,398,101398,Spring,MINMAID,15,2.708050201,2.69,0.989541194,0,58.1,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
121,216,121216,Fall,MINMAID,127,4.844187086,1.99,0.688134639,1,22.11,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
49,215,49215,Fall,MINMAID,2,0.693147181,2.65,0.97455964,0,41.05,0.134877735,0.187473187,0.319949969,0.038352638,10.80675383,0.237270004,0.028320971,0.054382022
44,132,44132,Spring,MINMAID,21,3.044522438,2.05,0.717839793,1,5.41,0.144883485,0.190982776,0.329738388,0.037632074,10.86915875,0.226447947,0.030154849,0.040766408
18,67,18067,Winter,MINMAID,61,4.110873864,1.99,0.688134639,0,13.57,0.110094984,0.272313368,0.072246456,0.074417144,10.39197554,0.256403079,0.075727381,0.141974694
122,376,122376,Winter,MINMAID,29,3.36729583,1.96,0.672944473,0,26.75,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
91,336,91336,Spring,MINMAID,5,1.609437912,2.29,0.828551818,0,25.41,0.11623504,0.255730611,0.144310113,0.024680506,10.53844932,0.260433649,0.051916796,0.07217735
21,384,21384,Winter,MINMAID,7,1.945910149,2.59,0.951657876,0,24.71,0.175926346,0.066896458,0.17750345,0.105038777,10.71619397,0.258991055,0.024785242,0.017598198
75,67,75067,Winter,MINMAID,78,4.356708827,1.99,0.688134639,0,13.57,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
105,397,105397,Spring,MINMAID,11,2.397895273,2.18,0.779324877,0,46.11,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
126,53,126053,Fall,MINMAID,46,3.828641396,2.19,0.783901544,1,14.93,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
98,26,98026,Spring,MINMAID,58,4.060443011,2.49,0.91228271,1,18.8,0.118516496,0.24920053,0.051702821,0.164963731,10.57359638,0.275618876,0.065095636,0.149392499
28,354,28354,Summer,MINMAID,3,1.098612289,2.39,0.871293366,0,30.37,0.128879537,0.213308785,0.233162564,0.055935473,10.79853422,0.233601718,0.035497431,0.054855275
70,107,70107,Fall,MINMAID,30,3.401197382,1.85,0.615185639,1,25.35,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
45,168,45168,Winter,MINMAID,3,1.098612289,2.28,0.824175443,0,26.4,0.146718762,0.128857348,0.280150164,0.087233873,10.74537796,0.2516,0.022827393,0.020232372
47,218,47218,Fall,MINMAID,101,4.615120517,2.05,0.717839793,1,24.92,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
124,194,124194,Summer,MINMAID,51,3.931825633,1.89,0.636576829,1,25.92,0.153264605,0.119625811,0.261875835,0.572355861,10.25895677,0.409321575,0.133861426,0.292719615
71,240,71240,Spring,MINMAID,90,4.49980967,1.96,0.672944473,1,27.44,0.111723683,0.26807087,0.159588077,0.074828009,10.40483843,0.26706132,0.073374341,0.15343218
129,150,129150,Summer,MINMAID,88,4.477336814,2.29,0.828551818,1,17.51,0.172501467,0.103412869,0.307842548,0.034128692,10.99986401,0.203080691,0.029529817,0.024509101
84,65,84065,Winter,MINMAID,91,4.510859507,1.99,0.688134639,1,13.92,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
101,245,101245,Summer,MINMAID,6,1.791759469,2.29,0.828551818,0,34.01,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
53,246,53246,Summer,MINMAID,49,3.891820298,1.65,0.500775288,0,8.48,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
21,99,21099,Summer,MINMAID,12,2.48490665,1.85,0.615185639,0,9.73,0.175926346,0.066896458,0.17750345,0.105038777,10.71619397,0.258991055,0.024785242,0.017598198
53,5,53005,Fall,MINMAID,11,2.397895273,2.56,0.940007258,0,40.86,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
84,285,84285,Spring,MINMAID,17,2.833213344,1.99,0.688134639,0,20.95,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
95,12,95012,Winter,MINMAID,10,2.302585093,2.49,0.91228271,0,31.08,0.112635331,0.230717504,0.085642082,0.096900007,10.38347245,0.278678004,0.078619039,0.251879699
70,288,70288,Spring,MINMAID,17,2.833213344,1.99,0.688134639,0,19.13,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
103,381,103381,Winter,MINMAID,103,4.634728988,2.39,0.871293366,1,33.47,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
122,318,122318,Fall,MINMAID,30,3.401197382,2.09,0.737164066,0,19.33,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
53,396,53396,Spring,MINMAID,125,4.828313737,2.49,0.91228271,1,35.83,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
109,234,109234,Spring,MINMAID,221,5.398162702,1.79,0.58221562,1,21,0.147519804,0.151055656,0.476916693,0.060687451,11.23319833,0.231391726,0.023230199,0.030239311
44,71,44071,Winter,MINMAID,37,3.610917913,2.46,0.90016135,1,30.81,0.144883485,0.190982776,0.329738388,0.037632074,10.86915875,0.226447947,0.030154849,0.040766408
2,396,2396,Spring,MINMAID,106,4.663439094,2.49,0.91228271,1,31.99,0.117508576,0.232864734,0.248934934,0.114279949,10.55320518,0.297620974,0.0619594,0.124602894
40,276,40276,Winter,MINMAID,3,1.098612289,2.09,0.737164066,0,22.36,0.133684648,0.1818518,0.072128605,0.044053067,10.55025042,0.266478451,0.055184805,0.046329569
76,23,76023,Winter,MINMAID,18,2.890371758,2.62,0.963174318,0,42.52,0.141774676,0.149192423,0.087711787,0.425324028,10.1406129,0.317409394,0.133099825,0.347964098
105,342,105342,Spring,MINMAID,6,1.791759469,2.29,0.828551818,0,36.41,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
111,367,111367,Fall,MINMAID,225,5.416100402,1.5,0.405465108,1,-5.2,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
121,130,121130,Spring,MINMAID,15,2.708050201,2.21,0.792992516,0,17.51,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
32,271,32271,Winter,MINMAID,26,3.258096538,2.25,0.810930216,1,30.99,0.099060632,0.254953032,0.198259861,0.031938514,10.67447502,0.265329599,0.037700865,0.071700834
81,244,81244,Spring,MINMAID,85,4.442651256,1.99,0.688134639,1,24.02,0.116792163,0.181118938,0.234201612,0.073961623,10.71993585,0.275213259,0.031450382,0.033180662
80,281,80281,Winter,MINMAID,20,2.995732274,2.09,0.737164066,0,16,0.138604057,0.152691263,0.304465687,0.041910238,10.90950929,0.253846154,0.023853832,0.030874641
126,374,126374,Fall,MINMAID,2,0.693147181,2.39,0.871293366,0,36.4,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
74,262,74262,Fall,MINMAID,346,5.846438775,1.15,0.139761942,0,-22.43,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
102,51,102051,Fall,MINMAID,14,2.63905733,2.62,0.963174318,0,24.85,0.14694592,0.216626232,0.120657539,0.172158585,10.49385422,0.285636477,0.068706795,0.114071326
83,398,83398,Spring,MINMAID,5,1.609437912,2.69,0.989541194,0,58.1,0.127057732,0.200834686,0.145984905,0.107628101,10.45607873,0.233426918,0.057222695,0.043726467
28,16,28016,Winter,MINMAID,26,3.258096538,2.37,0.862889955,0,35.02,0.128879537,0.213308785,0.233162564,0.055935473,10.79853422,0.233601718,0.035497431,0.054855275
131,206,131206,Fall,MINMAID,15,2.708050201,2.15,0.765467842,0,25.16,0.124252223,0.17065481,0.2713958,0.074656427,10.79353697,0.274067522,0.027004656,0.037446985
8,94,8094,Summer,MINMAID,271,5.602118821,1.69,0.524728529,1,10.95,0.123155416,0.252394035,0.095173274,0.035243328,10.59700966,0.250372149,0.05135254,0.075112724
33,372,33372,Fall,MINMAID,11,2.397895273,2.59,0.951657876,0,37.85,0.046070917,0.134169965,0.419688004,0.130127179,10.34592726,0.593475533,0.087538074,0.506223517
2,194,2194,Summer,MINMAID,34,3.526360525,1.89,0.636576829,1,25.92,0.117508576,0.232864734,0.248934934,0.114279949,10.55320518,0.297620974,0.0619594,0.124602894
100,372,100372,Fall,MINMAID,8,2.079441542,2.19,0.783901544,0,20.77,0.184360976,0.136995144,0.049550286,0.564086801,10.0365751,0.360772697,0.166714002,0.365650445
121,52,121052,Fall,MINMAID,11,2.397895273,2.62,0.963174318,0,30,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
12,382,12382,Winter,MINMAID,12,2.48490665,2.84,1.043804052,0,44.17,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
110,56,110056,Fall,MINMAID,34,3.526360525,2.99,1.095273387,0,37.69,0.175594055,0.114956688,0.167553191,0.152944449,10.52085999,0.251984867,0.053595086,0.056953642
116,60,116060,Fall,MINMAID,52,3.951243719,1.99,0.688134639,1,16.83,0.139877224,0.18817339,0.259224748,0.033137058,10.69711335,0.248022555,0.036188179,0.060981912
134,198,134198,Summer,MINMAID,31,3.433987204,1.89,0.636576829,1,25.92,0.192817818,0.090152653,0.247949139,0.105855856,10.7225182,0.219711825,0.027977463,0.021371673
137,307,137307,Summer,MINMAID,8,2.079441542,2.59,0.951657876,0,33.89,0.146442828,0.20960245,0.528362014,0.11324985,10.96648993,0.237442293,0.038157895,0.104093567
14,165,14165,Fall,MINMAID,131,4.875197323,1.99,0.688134639,1,19.6,0.129589372,0.213949275,0.348293024,0.034178744,11.04392933,0.223351772,0.019350496,0.026585899
72,80,72080,Spring,MINMAID,383,5.948034989,1.69,0.524728529,1,8.11,0.105576311,0.283727688,0.268724553,0.04593884,10.71219307,0.226300197,0.040246555,0.067621465
111,198,111198,Summer,MINMAID,180,5.192956851,1.89,0.636576829,1,25.92,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
102,135,102135,Spring,MINMAID,64,4.158883083,2.07,0.727548607,1,23.91,0.14694592,0.216626232,0.120657539,0.172158585,10.49385422,0.285636477,0.068706795,0.114071326
117,294,117294,Spring,MINMAID,2,0.693147181,2.09,0.737164066,0,30.9,0.139093717,0.110102729,0.249083542,0.049851894,10.76096203,0.262193178,0.018599932,0.018772197
126,98,126098,Summer,MINMAID,7,1.945910149,2.26,0.815364813,0,26.1,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
103,373,103373,Fall,MINMAID,3,1.098612289,2.39,0.871293366,0,42.18,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
70,43,70043,Summer,MINMAID,18,2.890371758,2.62,0.963174318,0,27.9,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
104,28,104028,Spring,MINMAID,48,3.871201011,2.39,0.871293366,1,15.4,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
104,160,104160,Fall,MINMAID,92,4.521788577,2.19,0.783901544,1,36.39,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
134,171,134171,Winter,MINMAID,7,1.945910149,2.47,0.904218151,0,36.8,0.192817818,0.090152653,0.247949139,0.105855856,10.7225182,0.219711825,0.027977463,0.021371673
137,239,137239,Spring,MINMAID,103,4.634728988,1.89,0.636576829,1,25.39,0.146442828,0.20960245,0.528362014,0.11324985,10.96648993,0.237442293,0.038157895,0.104093567
47,227,47227,Winter,MINMAID,14,2.63905733,2.63,0.966983846,0,44.1,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
86,338,86338,Spring,MINMAID,282,5.641907071,1.02,0.019802627,0,-52.48,0.141758513,0.138756374,0.096763919,0.427866425,10.08897077,0.384547713,0.15266297,0.353421218
91,304,91304,Summer,MINMAID,2,0.693147181,2.39,0.871293366,0,31.46,0.11623504,0.255730611,0.144310113,0.024680506,10.53844932,0.260433649,0.051916796,0.07217735
53,331,53331,Winter,MINMAID,13,2.564949357,2.49,0.91228271,0,37.65,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
130,178,130178,Winter,MINMAID,348,5.85220248,1.99,0.688134639,1,19.69,0.150929181,0.145117314,0.143406846,0.984896319,9.966650127,0.426659256,0.193144481,0.407351505
132,147,132147,Summer,MINMAID,100,4.605170186,1.99,0.688134639,1,1.3,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
9,386,9386,Winter,MINMAID,62,4.127134385,2.51,0.920282753,1,39.04,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
77,141,77141,Summer,MINMAID,71,4.262679877,1.68,0.518793793,0,10.83,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
119,249,119249,Summer,MINMAID,6,1.791759469,2.29,0.828551818,0,33.88,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
129,211,129211,Fall,MINMAID,288,5.66296048,1.59,0.463734016,1,0.06,0.172501467,0.103412869,0.307842548,0.034128692,10.99986401,0.203080691,0.029529817,0.024509101
112,33,112033,Spring,MINMAID,28,3.33220451,2.62,0.963174318,0,17.4,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
129,28,129028,Spring,MINMAID,35,3.555348061,2.39,0.871293366,1,15.4,0.172501467,0.103412869,0.307842548,0.034128692,10.99986401,0.203080691,0.029529817,0.024509101
132,193,132193,Summer,MINMAID,35,3.555348061,1.89,0.636576829,0,25.92,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
121,205,121205,Summer,MINMAID,145,4.976733742,1.39,0.329303747,1,-15.46,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
21,391,21391,Spring,MINMAID,4,1.386294361,2.69,0.989541194,0,44.94,0.175926346,0.066896458,0.17750345,0.105038777,10.71619397,0.258991055,0.024785242,0.017598198
51,368,51368,Fall,MINMAID,2,0.693147181,2.59,0.951657876,0,36.62,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
18,153,18153,Summer,MINMAID,243,5.493061443,1.99,0.688134639,1,30.2,0.110094984,0.272313368,0.072246456,0.074417144,10.39197554,0.256403079,0.075727381,0.141974694
68,284,68284,Spring,MINMAID,7,1.945910149,2.49,0.91228271,0,37.72,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
9,269,9269,Fall,MINMAID,6,1.791759469,2.49,0.91228271,0,38.36,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
101,148,101148,Summer,MINMAID,4,1.386294361,2.31,0.837247525,0,13.8,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
75,32,75032,Spring,MINMAID,18,2.890371758,3.17,1.153731588,0,36.88,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
64,250,64250,Summer,MINMAID,7,1.945910149,2.29,0.828551818,0,32.79,0.148404104,0.141992021,0.16082131,0.070034198,10.60581744,0.265272875,0.038713642,0.043620725
48,291,48291,Spring,MINMAID,5,1.609437912,2.29,0.828551818,0,47.94,0.12176708,0.097921961,0.303260384,0.099491703,10.75602879,0.334087413,0.018204312,0.021208908
52,55,52055,Fall,MINMAID,11,2.397895273,3.17,1.153731588,0,41.23,0.13660619,0.152241195,0.372927296,0.084898613,11.05101698,0.245364813,0.019197708,0.014899713
73,380,73380,Winter,MINMAID,40,3.688879454,1.31,0.270027137,0,-21.33,0.124465022,0.257450782,0.07305396,0.109213291,10.61496569,0.264121264,0.062145077,0.133319044
124,195,124195,Summer,MINMAID,18,2.890371758,2.49,0.91228271,0,43.77,0.153264605,0.119625811,0.261875835,0.572355861,10.25895677,0.409321575,0.133861426,0.292719615
90,399,90399,Spring,MINMAID,2,0.693147181,2.89,1.061256502,0,61,0.129722571,0.225219573,0.050193454,0.268367489,10.5046565,0.285503472,0.091751622,0.180874722
12,330,12330,Winter,MINMAID,24,3.17805383,2.49,0.91228271,0,37.87,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
68,13,68013,Winter,MINMAID,190,5.247024072,1.89,0.636576829,0,18.04,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
73,292,73292,Spring,MINMAID,52,3.951243719,1.53,0.425267735,1,5.64,0.124465022,0.257450782,0.07305396,0.109213291,10.61496569,0.264121264,0.062145077,0.133319044
32,39,32039,Summer,MINMAID,12,2.48490665,3.17,1.153731588,0,34.7,0.099060632,0.254953032,0.198259861,0.031938514,10.67447502,0.265329599,0.037700865,0.071700834
101,237,101237,Spring,MINMAID,63,4.143134726,1.99,0.688134639,1,29.14,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
132,36,132036,Spring,MINMAID,14,2.63905733,2.62,0.963174318,0,20.99,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
119,311,119311,Fall,MINMAID,3,1.098612289,2.39,0.871293366,0,31.33,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
44,250,44250,Summer,MINMAID,6,1.791759469,2.29,0.828551818,0,32.79,0.144883485,0.190982776,0.329738388,0.037632074,10.86915875,0.226447947,0.030154849,0.040766408
111,165,111165,Fall,MINMAID,110,4.700480366,1.99,0.688134639,1,19.24,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
115,126,115126,Winter,MINMAID,6,1.791759469,2.32,0.841567186,0,24.13,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
95,197,95197,Summer,MINMAID,31,3.433987204,2.35,0.854415328,0,40.42,0.112635331,0.230717504,0.085642082,0.096900007,10.38347245,0.278678004,0.078619039,0.251879699
101,153,101153,Summer,MINMAID,174,5.159055299,1.99,0.688134639,1,30.2,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
106,112,106112,Fall,MINMAID,55,4.007333185,1.49,0.39877612,1,0.54,0.187403158,0.109887349,0.157939308,0.19058587,10.50684678,0.241658587,0.059091469,0.058229718
28,383,28383,Winter,MINMAID,16,2.772588722,2.59,0.951657876,0,38.61,0.128879537,0.213308785,0.233162564,0.055935473,10.79853422,0.233601718,0.035497431,0.054855275
8,63,8063,Winter,MINMAID,42,3.737669618,1.99,0.688134639,1,16.68,0.123155416,0.252394035,0.095173274,0.035243328,10.59700966,0.250372149,0.05135254,0.075112724
115,195,115195,Summer,MINMAID,11,2.397895273,2.09,0.737164066,0,33.01,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
105,80,105080,Spring,MINMAID,434,6.073044534,1.69,0.524728529,1,8.11,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
56,238,56238,Spring,MINMAID,13,2.564949357,2.14,0.760805829,1,34.11,0.131013828,0.192888549,0.237550719,0.041356019,10.83182543,0.228409181,0.027950833,0.031997305
117,206,117206,Fall,MINMAID,10,2.302585093,2.15,0.765467842,0,25.16,0.139093717,0.110102729,0.249083542,0.049851894,10.76096203,0.262193178,0.018599932,0.018772197
132,374,132374,Fall,MINMAID,11,2.397895273,2.39,0.871293366,0,33.2,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
117,142,117142,Summer,MINMAID,4,1.386294361,2.66,0.978326123,0,29.89,0.139093717,0.110102729,0.249083542,0.049851894,10.76096203,0.262193178,0.018599932,0.018772197
130,80,130080,Spring,MINMAID,403,5.998936562,1.69,0.524728529,1,8.11,0.150929181,0.145117314,0.143406846,0.984896319,9.966650127,0.426659256,0.193144481,0.407351505
84,395,84395,Spring,MINMAID,16,2.772588722,2.69,0.989541194,0,27.58,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
95,225,95225,Winter,MINMAID,12,2.48490665,2.65,0.97455964,0,42.79,0.112635331,0.230717504,0.085642082,0.096900007,10.38347245,0.278678004,0.078619039,0.251879699
73,237,73237,Spring,MINMAID,125,4.828313737,1.99,0.688134639,1,29.14,0.124465022,0.257450782,0.07305396,0.109213291,10.61496569,0.264121264,0.062145077,0.133319044
28,216,28216,Fall,MINMAID,45,3.80666249,1.99,0.688134639,1,22.11,0.128879537,0.213308785,0.233162564,0.055935473,10.79853422,0.233601718,0.035497431,0.054855275
105,305,105305,Summer,MINMAID,12,2.48490665,2.39,0.871293366,0,31.28,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
126,266,126266,Fall,MINMAID,321,5.771441123,1.2,0.182321557,0,-16.95,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
68,265,68265,Fall,MINMAID,3,1.098612289,2.49,0.91228271,0,38.24,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
12,46,12046,Summer,MINMAID,19,2.944438979,3.17,1.153731588,0,46.28,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
115,138,115138,Spring,MINMAID,2,0.693147181,2.66,0.978326123,0,23.27,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
47,101,47101,Summer,MINMAID,35,3.555348061,2.26,0.815364813,0,26.11,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
122,144,122144,Summer,MINMAID,16,2.772588722,2.29,0.828551818,0,10.82,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
107,39,107039,Summer,MINMAID,15,2.708050201,2.99,1.095273387,0,30.77,0.119089317,0.261867453,0.273051907,0.025624482,10.82713119,0.216217723,0.027871216,0.042052145
51,189,51189,Spring,MINMAID,10,2.302585093,1.93,0.657520003,0,27.36,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
83,38,83038,Summer,MINMAID,13,2.564949357,2.62,0.963174318,0,20.99,0.127057732,0.200834686,0.145984905,0.107628101,10.45607873,0.233426918,0.057222695,0.043726467
47,302,47302,Summer,MINMAID,8,2.079441542,2.39,0.871293366,0,46.8,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
132,367,132367,Fall,MINMAID,342,5.834810737,1.5,0.405465108,1,-5.2,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
51,398,51398,Spring,MINMAID,13,2.564949357,2.89,1.061256502,0,61,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
12,176,12176,Winter,MINMAID,134,4.8978398,2.09,0.737164066,0,25.93,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
59,85,59085,Spring,MINMAID,16,2.772588722,1.85,0.615185639,0,15.14,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
33,43,33043,Summer,MINMAID,10,2.302585093,3.17,1.153731588,0,40.41,0.046070917,0.134169965,0.419688004,0.130127179,10.34592726,0.593475533,0.087538074,0.506223517
104,328,104328,Winter,MINMAID,194,5.267858159,1.07,0.067658648,0,-52.63,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
129,95,129095,Summer,MINMAID,38,3.63758616,1.75,0.559615788,0,10.05,0.172501467,0.103412869,0.307842548,0.034128692,10.99986401,0.203080691,0.029529817,0.024509101
81,157,81157,Fall,MINMAID,87,4.465908119,1.99,0.688134639,1,30.2,0.116792163,0.181118938,0.234201612,0.073961623,10.71993585,0.275213259,0.031450382,0.033180662
90,95,90095,Summer,MINMAID,32,3.465735903,1.69,0.524728529,1,6.8,0.129722571,0.225219573,0.050193454,0.268367489,10.5046565,0.285503472,0.091751622,0.180874722
107,63,107063,Winter,MINMAID,24,3.17805383,1.99,0.688134639,1,16.68,0.119089317,0.261867453,0.273051907,0.025624482,10.82713119,0.216217723,0.027871216,0.042052145
5,16,5016,Winter,MINMAID,36,3.583518938,2.37,0.862889955,0,35.02,0.141433483,0.117368032,0.32122573,0.053875277,10.92237097,0.26458527,0.025104603,0.025569503
